id,Etapa,Sensor,Temperatura,hora,minuto,segundo,fecha_de_llegada
475,1,21,6.9,10,23,50,2025-08-08 10:28:41
476,2,10,10.2,10,24,5,2025-08-08 10:28:41
477,2,11,10.3,10,24,5,2025-08-08 10:28:41
478,2,12,9.5,10,24,5,2025-08-08 10:28:41
479,2,13,11.1,10,24,5,2025-08-08 10:28:41
480,2,14,10.3,10,24,5,2025-08-08 10:28:41
481,2,15,11.4,10,24,5,2025-08-08 10:28:41
482,2,16,10.3,10,24,5,2025-08-08 10:28:41
483,2,17,11.9,10,24,5,2025-08-08 10:28:41
484,2,18,9.8,10,24,5,2025-08-08 10:28:41
485,2,19,12.1,10,24,5,2025-08-08 10:28:41
486,2,21,6.5,10,24,5,2025-08-08 10:28:41
487,3,10,9.8,10,24,20,2025-08-08 10:28:41
488,3,11,9.9,10,24,20,2025-08-08 10:28:41
489,3,12,9.1,10,24,20,2025-08-08 10:28:41
490,3,13,10.8,10,24,20,2025-08-08 10:28:41
491,3,14,9.9,10,24,20,2025-08-08 10:28:41
492,3,15,11.0,10,24,20,2025-08-08 10:28:41
493,3,16,10.0,10,24,20,2025-08-08 10:28:41
494,3,17,11.6,10,24,20,2025-08-08 10:28:41
495,3,18,9.4,10,24,20,2025-08-08 10:28:41
496,3,19,11.8,10,24,20,2025-08-08 10:28:41
497,3,21,6.1,10,24,20,2025-08-08 10:28:41
498,4,10,9.4,10,24,35,2025-08-08 10:28:41
499,4,11,9.6,10,24,35,2025-08-08 10:28:41
500,4,12,8.8,10,24,35,2025-08-08 10:28:41
501,4,13,10.4,10,24,35,2025-08-08 10:28:41
502,4,14,9.6,10,24,35,2025-08-08 10:28:41
503,4,15,10.6,10,24,35,2025-08-08 10:28:41
504,4,16,9.6,10,24,35,2025-08-08 10:28:41
505,4,17,11.3,10,24,35,2025-08-08 10:28:41
506,4,18,8.9,10,24,35,2025-08-08 10:28:41
507,4,19,11.4,10,24,35,2025-08-08 10:28:41
508,4,21,5.5,10,24,35,2025-08-08 10:28:41
509,5,10,9.1,10,24,50,2025-08-08 10:28:41
510,5,11,9.2,10,24,50,2025-08-08 10:28:41
511,5,12,8.3,10,24,50,2025-08-08 10:28:41
512,5,13,10.0,10,24,50,2025-08-08 10:28:41
513,5,14,9.1,10,24,50,2025-08-08 10:28:41
514,5,15,10.3,10,24,50,2025-08-08 10:28:41
515,5,16,9.3,10,24,50,2025-08-08 10:28:41
516,5,17,11.0,10,24,50,2025-08-08 10:28:41
517,5,18,8.5,10,24,50,2025-08-08 10:28:41
518,5,19,11.1,10,24,50,2025-08-08 10:28:41
519,5,21,5.1,10,24,50,2025-08-08 10:28:41
520,6,10,8.8,10,25,5,2025-08-08 10:28:41
521,6,11,8.8,10,25,5,2025-08-08 10:28:41
522,6,12,7.9,10,25,5,2025-08-08 10:28:41
523,6,13,9.6,10,25,5,2025-08-08 10:28:41
524,6,14,8.8,10,25,5,2025-08-08 10:28:41
525,6,15,9.9,10,25,5,2025-08-08 10:28:41
526,6,16,8.8,10,25,5,2025-08-08 10:28:41
527,6,17,10.7,10,25,5,2025-08-08 10:28:41
528,6,18,8.1,10,25,5,2025-08-08 10:28:41
529,6,19,10.8,10,25,5,2025-08-08 10:28:41
530,6,21,4.6,10,25,5,2025-08-08 10:28:41
531,7,10,8.3,10,25,20,2025-08-08 10:28:41
532,7,11,8.4,10,25,20,2025-08-08 10:28:41
533,7,12,7.5,10,25,20,2025-08-08 10:28:41
534,7,13,9.3,10,25,20,2025-08-08 10:28:41
535,7,14,8.4,10,25,20,2025-08-08 10:28:41
536,7,15,9.4,10,25,20,2025-08-08 10:28:41
537,7,16,8.5,10,25,20,2025-08-08 10:28:41
538,7,17,10.4,10,25,20,2025-08-08 10:28:41
539,7,18,7.7,10,25,20,2025-08-08 10:28:41
540,7,19,10.4,10,25,20,2025-08-08 10:28:41
541,7,21,4.2,10,25,20,2025-08-08 10:28:41
542,8,10,7.9,10,25,35,2025-08-08 10:28:41
543,8,11,8.0,10,25,35,2025-08-08 10:28:41
544,8,12,7.1,10,25,35,2025-08-08 10:28:41
545,8,13,8.9,10,25,35,2025-08-08 10:28:41
546,8,14,7.9,10,25,35,2025-08-08 10:28:41
547,8,15,9.1,10,25,35,2025-08-08 10:28:41
548,8,16,8.1,10,25,35,2025-08-08 10:28:41
549,8,17,10.1,10,25,35,2025-08-08 10:28:41
550,8,18,7.3,10,25,35,2025-08-08 10:28:41
551,8,19,10.1,10,25,35,2025-08-08 10:28:41
552,8,21,3.8,10,25,35,2025-08-08 10:28:41
553,9,10,7.6,10,25,50,2025-08-08 10:28:41
554,9,11,7.7,10,25,50,2025-08-08 10:28:41
555,9,12,6.7,10,25,50,2025-08-08 10:28:41
556,9,13,8.5,10,25,50,2025-08-08 10:28:41
557,9,14,7.6,10,25,50,2025-08-08 10:28:41
558,9,15,8.6,10,25,50,2025-08-08 10:28:41
559,9,16,7.7,10,25,50,2025-08-08 10:28:41
560,9,17,9.9,10,25,50,2025-08-08 10:28:41
561,9,18,6.9,10,25,50,2025-08-08 10:28:41
562,9,19,9.7,10,25,50,2025-08-08 10:28:41
563,9,21,3.4,10,25,50,2025-08-08 10:28:41
564,10,10,7.2,10,26,5,2025-08-08 10:28:41
565,10,11,7.2,10,26,5,2025-08-08 10:28:41
566,10,12,6.2,10,26,5,2025-08-08 10:28:41
567,10,13,8.2,10,26,5,2025-08-08 10:28:41
568,10,14,7.1,10,26,5,2025-08-08 10:28:41
569,10,15,8.3,10,26,5,2025-08-08 10:28:41
570,10,16,7.4,10,26,5,2025-08-08 10:28:41
571,10,17,9.6,10,26,5,2025-08-08 10:28:41
572,10,18,6.5,10,26,5,2025-08-08 10:28:41
573,10,19,9.4,10,26,5,2025-08-08 10:28:41
574,10,21,3.1,10,26,5,2025-08-08 10:28:41
575,11,10,6.9,10,26,20,2025-08-08 10:28:41
576,11,11,6.9,10,26,20,2025-08-08 10:28:41
577,11,12,5.9,10,26,20,2025-08-08 10:28:41
578,11,13,7.9,10,26,20,2025-08-08 10:28:41
579,11,14,6.7,10,26,20,2025-08-08 10:28:41
580,11,15,7.9,10,26,20,2025-08-08 10:28:41
581,11,16,7.1,10,26,20,2025-08-08 10:28:41
582,11,17,9.3,10,26,20,2025-08-08 10:28:41
583,11,18,6.2,10,26,20,2025-08-08 10:28:41
584,11,19,9.0,10,26,20,2025-08-08 10:28:41
585,11,21,2.9,10,26,20,2025-08-08 10:28:41
586,12,10,6.6,10,26,35,2025-08-08 10:28:41
587,12,11,6.7,10,26,35,2025-08-08 10:28:41
588,12,12,5.6,10,26,35,2025-08-08 10:28:41
589,12,13,7.6,10,26,35,2025-08-08 10:28:41
590,12,14,6.4,10,26,35,2025-08-08 10:28:41
591,12,15,7.6,10,26,35,2025-08-08 10:28:41
592,12,16,6.8,10,26,35,2025-08-08 10:28:41
593,12,17,9.0,10,26,35,2025-08-08 10:28:41
594,12,18,5.9,10,26,35,2025-08-08 10:28:41
595,12,19,8.6,10,26,35,2025-08-08 10:28:41
596,12,21,2.9,10,26,35,2025-08-08 10:28:41
597,13,10,6.4,10,26,50,2025-08-08 10:28:41
598,13,11,6.5,10,26,50,2025-08-08 10:28:41
599,13,12,5.4,10,26,50,2025-08-08 10:28:41
600,13,13,7.4,10,26,50,2025-08-08 10:28:41
601,13,14,6.2,10,26,50,2025-08-08 10:28:41
602,13,15,7.4,10,26,50,2025-08-08 10:28:41
603,13,16,6.6,10,26,50,2025-08-08 10:28:41
604,13,17,8.8,10,26,50,2025-08-08 10:28:41
605,13,18,5.8,10,26,50,2025-08-08 10:28:41
606,13,19,8.3,10,26,50,2025-08-08 10:28:41
607,13,21,3.1,10,26,50,2025-08-08 10:28:41
608,14,10,6.2,10,27,5,2025-08-08 10:28:41
609,14,11,6.4,10,27,5,2025-08-08 10:28:41
610,14,12,5.3,10,27,5,2025-08-08 10:28:41
611,14,13,7.3,10,27,5,2025-08-08 10:28:41
612,14,14,6.1,10,27,5,2025-08-08 10:28:41
613,14,15,7.2,10,27,5,2025-08-08 10:28:41
614,14,16,6.6,10,27,5,2025-08-08 10:28:41
615,14,17,8.6,10,27,5,2025-08-08 10:28:41
616,14,18,5.7,10,27,5,2025-08-08 10:28:41
617,14,19,8.1,10,27,5,2025-08-08 10:28:41
618,14,21,3.3,10,27,5,2025-08-08 10:28:41
619,15,10,6.1,10,27,20,2025-08-08 10:28:41
620,15,11,6.4,10,27,20,2025-08-08 10:28:41
621,15,12,5.2,10,27,20,2025-08-08 10:28:41
622,15,13,7.2,10,27,20,2025-08-08 10:28:41
623,15,14,5.9,10,27,20,2025-08-08 10:28:41
624,15,15,7.1,10,27,20,2025-08-08 10:28:41
625,15,16,6.5,10,27,20,2025-08-08 10:28:41
626,15,17,8.4,10,27,20,2025-08-08 10:28:41
627,15,18,5.7,10,27,20,2025-08-08 10:28:41
628,15,19,7.9,10,27,20,2025-08-08 10:28:41
629,15,21,3.5,10,27,20,2025-08-08 10:28:41
630,16,10,6.1,10,27,35,2025-08-08 10:28:41
631,16,11,6.4,10,27,35,2025-08-08 10:28:41
632,16,12,5.2,10,27,35,2025-08-08 10:28:41
633,16,13,7.2,10,27,35,2025-08-08 10:28:41
634,16,14,5.9,10,27,35,2025-08-08 10:28:41
635,16,15,7.0,10,27,35,2025-08-08 10:28:41
636,16,16,6.4,10,27,35,2025-08-08 10:28:41
637,16,17,8.3,10,27,35,2025-08-08 10:28:41
638,16,18,5.7,10,27,35,2025-08-08 10:28:41
639,16,19,7.7,10,27,35,2025-08-08 10:28:41
640,16,21,3.7,10,27,35,2025-08-08 10:28:41
641,17,10,6.1,10,27,50,2025-08-08 10:28:41
642,17,11,6.4,10,27,50,2025-08-08 10:28:41
643,17,12,5.2,10,27,50,2025-08-08 10:28:41
644,17,13,7.2,10,27,50,2025-08-08 10:28:41
645,17,14,5.9,10,27,50,2025-08-08 10:28:41
646,17,15,7.0,10,27,50,2025-08-08 10:28:41
647,17,16,6.4,10,27,50,2025-08-08 10:28:41
648,17,17,8.3,10,27,50,2025-08-08 10:28:41
649,17,18,5.7,10,27,50,2025-08-08 10:28:41
650,17,19,7.7,10,27,50,2025-08-08 10:28:41
651,17,21,4.1,10,27,50,2025-08-08 10:28:41
652,18,10,6.1,10,28,5,2025-08-08 10:28:41
653,18,11,6.4,10,28,5,2025-08-08 10:28:41
654,18,12,5.2,10,28,5,2025-08-08 10:28:41
655,18,13,7.2,10,28,5,2025-08-08 10:28:41
656,18,14,5.9,10,28,5,2025-08-08 10:28:41
657,18,15,7.0,10,28,5,2025-08-08 10:28:41
658,18,16,6.4,10,28,5,2025-08-08 10:28:41
659,18,17,8.2,10,28,5,2025-08-08 10:28:41
660,18,18,5.8,10,28,5,2025-08-08 10:28:41
661,18,19,7.6,10,28,5,2025-08-08 10:28:41
662,18,21,4.3,10,28,5,2025-08-08 10:28:41
663,19,10,6.1,10,28,20,2025-08-08 10:28:41
664,19,11,6.6,10,28,20,2025-08-08 10:28:41
665,19,12,5.4,10,28,20,2025-08-08 10:28:41
666,19,13,7.3,10,28,20,2025-08-08 10:28:41
667,19,14,6.0,10,28,20,2025-08-08 10:28:41
668,19,15,7.0,10,28,20,2025-08-08 10:28:41
669,19,16,6.6,10,28,20,2025-08-08 10:28:41
670,19,17,8.2,10,28,20,2025-08-08 10:28:41
671,19,18,5.9,10,28,20,2025-08-08 10:28:41
672,19,19,7.6,10,28,20,2025-08-08 10:28:41
673,19,21,4.6,10,28,20,2025-08-08 10:28:41
674,20,10,6.2,10,28,35,2025-08-08 10:28:41
675,20,11,6.7,10,28,35,2025-08-08 10:28:41
676,20,12,5.5,10,28,35,2025-08-08 10:28:41
677,20,13,7.4,10,28,35,2025-08-08 10:28:41
678,20,14,6.1,10,28,35,2025-08-08 10:28:41
679,20,15,7.0,10,28,35,2025-08-08 10:28:41
680,20,16,6.6,10,28,35,2025-08-08 10:28:41
681,20,17,8.2,10,28,35,2025-08-08 10:28:41
682,20,18,6.0,10,28,35,2025-08-08 10:28:41
683,20,19,7.6,10,28,35,2025-08-08 10:28:41
684,20,21,4.8,10,28,35,2025-08-08 10:28:41
685,1,10,6.3,10,28,50,2025-08-08 10:33:43
686,1,11,6.9,10,28,50,2025-08-08 10:33:43
687,1,12,5.6,10,28,50,2025-08-08 10:33:43
688,1,13,7.4,10,28,50,2025-08-08 10:33:43
689,1,14,6.2,10,28,50,2025-08-08 10:33:43
690,1,15,7.1,10,28,50,2025-08-08 10:33:43
691,1,16,6.7,10,28,50,2025-08-08 10:33:43
692,1,17,8.3,10,28,50,2025-08-08 10:33:43
693,1,18,6.1,10,28,50,2025-08-08 10:33:43
694,1,19,7.6,10,28,50,2025-08-08 10:33:43
695,1,21,5.1,10,28,50,2025-08-08 10:33:43
696,2,10,6.4,10,29,5,2025-08-08 10:33:43
697,2,11,7.0,10,29,5,2025-08-08 10:33:43
698,2,12,5.8,10,29,5,2025-08-08 10:33:43
699,2,13,7.6,10,29,5,2025-08-08 10:33:43
700,2,14,6.4,10,29,5,2025-08-08 10:33:43
701,2,15,7.2,10,29,5,2025-08-08 10:33:43
702,2,16,6.9,10,29,5,2025-08-08 10:33:43
703,2,17,8.3,10,29,5,2025-08-08 10:33:43
704,2,18,6.2,10,29,5,2025-08-08 10:33:43
705,2,19,7.6,10,29,5,2025-08-08 10:33:43
706,2,21,5.4,10,29,5,2025-08-08 10:33:43
707,3,10,6.6,10,29,20,2025-08-08 10:33:43
708,3,11,7.2,10,29,20,2025-08-08 10:33:43
709,3,12,6.0,10,29,20,2025-08-08 10:33:43
710,3,13,7.6,10,29,20,2025-08-08 10:33:43
711,3,14,6.5,10,29,20,2025-08-08 10:33:43
712,3,15,7.2,10,29,20,2025-08-08 10:33:43
713,3,16,7.1,10,29,20,2025-08-08 10:33:43
714,3,17,8.4,10,29,20,2025-08-08 10:33:43
715,3,18,6.4,10,29,20,2025-08-08 10:33:43
716,3,19,7.7,10,29,20,2025-08-08 10:33:43
717,3,21,5.8,10,29,20,2025-08-08 10:33:43
718,4,10,6.7,10,29,35,2025-08-08 10:33:43
719,4,11,7.4,10,29,35,2025-08-08 10:33:43
720,4,12,6.2,10,29,35,2025-08-08 10:33:43
721,4,13,7.8,10,29,35,2025-08-08 10:33:43
722,4,14,6.6,10,29,35,2025-08-08 10:33:43
723,4,15,7.4,10,29,35,2025-08-08 10:33:43
724,4,16,7.2,10,29,35,2025-08-08 10:33:43
725,4,17,8.5,10,29,35,2025-08-08 10:33:43
726,4,18,6.5,10,29,35,2025-08-08 10:33:43
727,4,19,7.7,10,29,35,2025-08-08 10:33:43
728,4,21,5.9,10,29,35,2025-08-08 10:33:43
729,5,10,6.9,10,29,50,2025-08-08 10:33:43
730,5,11,7.5,10,29,50,2025-08-08 10:33:43
731,5,12,6.4,10,29,50,2025-08-08 10:33:43
732,5,13,7.9,10,29,50,2025-08-08 10:33:43
733,5,14,6.8,10,29,50,2025-08-08 10:33:43
734,5,15,7.6,10,29,50,2025-08-08 10:33:43
735,5,16,7.4,10,29,50,2025-08-08 10:33:43
736,5,17,8.6,10,29,50,2025-08-08 10:33:43
737,5,18,6.6,10,29,50,2025-08-08 10:33:43
738,5,19,7.8,10,29,50,2025-08-08 10:33:43
739,5,21,6.1,10,29,50,2025-08-08 10:33:43
740,6,10,7.1,10,30,5,2025-08-08 10:33:43
741,6,11,7.6,10,30,5,2025-08-08 10:33:43
742,6,12,6.5,10,30,5,2025-08-08 10:33:43
743,6,13,8.0,10,30,5,2025-08-08 10:33:43
744,6,14,6.9,10,30,5,2025-08-08 10:33:43
745,6,15,7.7,10,30,5,2025-08-08 10:33:43
746,6,16,7.5,10,30,5,2025-08-08 10:33:43
747,6,17,8.7,10,30,5,2025-08-08 10:33:43
748,6,18,6.7,10,30,5,2025-08-08 10:33:43
749,6,19,7.9,10,30,5,2025-08-08 10:33:43
750,6,21,6.2,10,30,5,2025-08-08 10:33:43
751,7,10,7.2,10,30,20,2025-08-08 10:33:43
752,7,11,7.8,10,30,20,2025-08-08 10:33:43
753,7,12,6.6,10,30,20,2025-08-08 10:33:43
754,7,13,8.1,10,30,20,2025-08-08 10:33:43
755,7,14,7.1,10,30,20,2025-08-08 10:33:43
756,7,15,7.8,10,30,20,2025-08-08 10:33:43
757,7,16,7.6,10,30,20,2025-08-08 10:33:43
758,7,17,8.8,10,30,20,2025-08-08 10:33:43
759,7,18,6.9,10,30,20,2025-08-08 10:33:43
760,7,19,7.9,10,30,20,2025-08-08 10:33:43
761,7,21,6.4,10,30,20,2025-08-08 10:33:43
762,8,10,7.3,10,30,35,2025-08-08 10:33:43
763,8,11,7.9,10,30,35,2025-08-08 10:33:43
764,8,12,6.8,10,30,35,2025-08-08 10:33:43
765,8,13,8.2,10,30,35,2025-08-08 10:33:43
766,8,14,7.2,10,30,35,2025-08-08 10:33:43
767,8,15,7.9,10,30,35,2025-08-08 10:33:43
768,8,16,7.7,10,30,35,2025-08-08 10:33:43
769,8,17,8.9,10,30,35,2025-08-08 10:33:43
770,8,18,7.0,10,30,35,2025-08-08 10:33:43
771,8,19,8.1,10,30,35,2025-08-08 10:33:43
772,8,21,6.6,10,30,35,2025-08-08 10:33:43
773,9,10,7.4,10,30,50,2025-08-08 10:33:43
774,9,11,8.1,10,30,50,2025-08-08 10:33:43
775,9,12,6.9,10,30,50,2025-08-08 10:33:43
776,9,13,8.3,10,30,50,2025-08-08 10:33:43
777,9,14,7.2,10,30,50,2025-08-08 10:33:43
778,9,15,8.0,10,30,50,2025-08-08 10:33:43
779,9,16,7.9,10,30,50,2025-08-08 10:33:43
780,9,17,8.9,10,30,50,2025-08-08 10:33:43
781,9,18,7.1,10,30,50,2025-08-08 10:33:43
782,9,19,8.1,10,30,50,2025-08-08 10:33:43
783,9,21,6.7,10,30,50,2025-08-08 10:33:43
784,10,10,7.6,10,31,5,2025-08-08 10:33:43
785,10,11,8.2,10,31,5,2025-08-08 10:33:43
786,10,12,7.1,10,31,5,2025-08-08 10:33:43
787,10,13,8.4,10,31,5,2025-08-08 10:33:43
788,10,14,7.4,10,31,5,2025-08-08 10:33:43
789,10,15,8.1,10,31,5,2025-08-08 10:33:43
790,10,16,8.0,10,31,5,2025-08-08 10:33:43
791,10,17,9.0,10,31,5,2025-08-08 10:33:43
792,10,18,7.2,10,31,5,2025-08-08 10:33:43
793,10,19,8.3,10,31,5,2025-08-08 10:33:43
794,10,21,6.9,10,31,5,2025-08-08 10:33:43
795,11,10,7.7,10,31,20,2025-08-08 10:33:43
796,11,11,8.3,10,31,20,2025-08-08 10:33:43
797,11,12,7.2,10,31,20,2025-08-08 10:33:43
798,11,13,8.4,10,31,20,2025-08-08 10:33:43
799,11,14,7.5,10,31,20,2025-08-08 10:33:43
800,11,15,8.1,10,31,20,2025-08-08 10:33:43
801,11,16,8.1,10,31,20,2025-08-08 10:33:43
802,11,17,9.1,10,31,20,2025-08-08 10:33:43
803,11,18,7.3,10,31,20,2025-08-08 10:33:43
804,11,19,8.3,10,31,20,2025-08-08 10:33:43
805,11,21,7.0,10,31,20,2025-08-08 10:33:43
806,12,10,7.9,10,31,35,2025-08-08 10:33:43
807,12,11,8.4,10,31,35,2025-08-08 10:33:43
808,12,12,7.3,10,31,35,2025-08-08 10:33:43
809,12,13,8.5,10,31,35,2025-08-08 10:33:43
810,12,14,7.6,10,31,35,2025-08-08 10:33:43
811,12,15,8.3,10,31,35,2025-08-08 10:33:43
812,12,16,8.3,10,31,35,2025-08-08 10:33:43
813,12,17,9.1,10,31,35,2025-08-08 10:33:43
814,12,18,7.4,10,31,35,2025-08-08 10:33:43
815,12,19,8.4,10,31,35,2025-08-08 10:33:43
816,12,21,7.1,10,31,35,2025-08-08 10:33:43
817,13,10,8.0,10,31,50,2025-08-08 10:33:43
818,13,11,8.6,10,31,50,2025-08-08 10:33:43
819,13,12,7.4,10,31,50,2025-08-08 10:33:43
820,13,13,8.6,10,31,50,2025-08-08 10:33:43
821,13,14,7.7,10,31,50,2025-08-08 10:33:43
822,13,15,8.4,10,31,50,2025-08-08 10:33:43
823,13,16,8.3,10,31,50,2025-08-08 10:33:43
824,13,17,9.2,10,31,50,2025-08-08 10:33:43
825,13,18,7.5,10,31,50,2025-08-08 10:33:43
826,13,19,8.4,10,31,50,2025-08-08 10:33:43
827,13,21,7.2,10,31,50,2025-08-08 10:33:43
828,14,10,8.1,10,32,5,2025-08-08 10:33:43
829,14,11,8.6,10,32,5,2025-08-08 10:33:43
830,14,12,7.5,10,32,5,2025-08-08 10:33:43
831,14,13,8.6,10,32,5,2025-08-08 10:33:43
832,14,14,7.7,10,32,5,2025-08-08 10:33:43
833,14,15,8.5,10,32,5,2025-08-08 10:33:43
834,14,16,8.4,10,32,5,2025-08-08 10:33:43
835,14,17,9.3,10,32,5,2025-08-08 10:33:43
836,14,18,7.6,10,32,5,2025-08-08 10:33:43
837,14,19,8.6,10,32,5,2025-08-08 10:33:43
838,14,21,7.3,10,32,5,2025-08-08 10:33:43
839,15,10,8.2,10,32,20,2025-08-08 10:33:43
840,15,11,8.8,10,32,20,2025-08-08 10:33:43
841,15,12,7.6,10,32,20,2025-08-08 10:33:43
842,15,13,8.8,10,32,20,2025-08-08 10:33:43
843,15,14,7.8,10,32,20,2025-08-08 10:33:43
844,15,15,8.6,10,32,20,2025-08-08 10:33:43
845,15,16,8.5,10,32,20,2025-08-08 10:33:43
846,15,17,9.4,10,32,20,2025-08-08 10:33:43
847,15,18,7.7,10,32,20,2025-08-08 10:33:43
848,15,19,8.6,10,32,20,2025-08-08 10:33:43
849,15,21,7.4,10,32,20,2025-08-08 10:33:43
850,16,10,8.3,10,32,35,2025-08-08 10:33:43
851,16,11,8.8,10,32,35,2025-08-08 10:33:43
852,16,12,7.7,10,32,35,2025-08-08 10:33:43
853,16,13,8.8,10,32,35,2025-08-08 10:33:43
854,16,14,7.9,10,32,35,2025-08-08 10:33:43
855,16,15,8.6,10,32,35,2025-08-08 10:33:43
856,16,16,8.6,10,32,35,2025-08-08 10:33:43
857,16,17,9.4,10,32,35,2025-08-08 10:33:43
858,16,18,7.8,10,32,35,2025-08-08 10:33:43
859,16,19,8.7,10,32,35,2025-08-08 10:33:43
860,16,21,7.5,10,32,35,2025-08-08 10:33:43
861,17,10,8.4,10,32,50,2025-08-08 10:33:43
862,17,11,8.9,10,32,50,2025-08-08 10:33:43
863,17,12,7.8,10,32,50,2025-08-08 10:33:43
864,17,13,8.9,10,32,50,2025-08-08 10:33:43
865,17,14,8.0,10,32,50,2025-08-08 10:33:43
866,17,15,8.7,10,32,50,2025-08-08 10:33:43
867,17,16,8.7,10,32,50,2025-08-08 10:33:43
868,17,17,9.4,10,32,50,2025-08-08 10:33:43
869,17,18,7.9,10,32,50,2025-08-08 10:33:43
870,17,19,8.8,10,32,50,2025-08-08 10:33:43
871,17,21,7.6,10,32,50,2025-08-08 10:33:43
872,18,10,8.4,10,33,5,2025-08-08 10:33:43
873,18,11,9.0,10,33,5,2025-08-08 10:33:43
874,18,12,7.9,10,33,5,2025-08-08 10:33:43
875,18,13,9.0,10,33,5,2025-08-08 10:33:43
876,18,14,8.1,10,33,5,2025-08-08 10:33:43
877,18,15,8.9,10,33,5,2025-08-08 10:33:43
878,18,16,8.8,10,33,5,2025-08-08 10:33:43
879,18,17,9.5,10,33,5,2025-08-08 10:33:43
880,18,18,8.0,10,33,5,2025-08-08 10:33:43
881,18,19,8.8,10,33,5,2025-08-08 10:33:43
882,18,21,7.7,10,33,5,2025-08-08 10:33:43
883,19,10,8.6,10,33,20,2025-08-08 10:33:43
884,19,11,9.1,10,33,20,2025-08-08 10:33:43
885,19,12,8.0,10,33,20,2025-08-08 10:33:43
886,19,13,9.0,10,33,20,2025-08-08 10:33:43
887,19,14,8.1,10,33,20,2025-08-08 10:33:43
888,19,15,8.9,10,33,20,2025-08-08 10:33:43
889,19,16,8.9,10,33,20,2025-08-08 10:33:43
890,19,17,9.6,10,33,20,2025-08-08 10:33:43
891,19,18,8.1,10,33,20,2025-08-08 10:33:43
892,19,19,8.9,10,33,20,2025-08-08 10:33:43
893,19,21,7.9,10,33,20,2025-08-08 10:33:43
894,20,10,8.6,10,33,35,2025-08-08 10:33:43
895,20,11,9.1,10,33,35,2025-08-08 10:33:43
896,20,12,8.1,10,33,35,2025-08-08 10:33:43
897,20,13,9.0,10,33,35,2025-08-08 10:33:43
898,20,14,8.3,10,33,35,2025-08-08 10:33:43
899,20,15,8.9,10,33,35,2025-08-08 10:33:43
900,20,16,8.9,10,33,35,2025-08-08 10:33:43
901,20,17,9.6,10,33,35,2025-08-08 10:33:43
902,20,18,8.1,10,33,35,2025-08-08 10:33:43
903,20,19,8.9,10,33,35,2025-08-08 10:33:43
904,20,21,7.9,10,33,35,2025-08-08 10:33:43
905,1,10,8.6,10,33,50,2025-08-08 10:38:46
906,1,11,9.1,10,33,50,2025-08-08 10:38:46
907,1,12,8.0,10,33,50,2025-08-08 10:38:46
908,1,13,9.1,10,33,50,2025-08-08 10:38:46
909,1,14,8.2,10,33,50,2025-08-08 10:38:46
910,1,15,8.9,10,33,50,2025-08-08 10:38:46
911,1,16,8.8,10,33,50,2025-08-08 10:38:46
912,1,17,9.6,10,33,50,2025-08-08 10:38:46
913,1,18,8.1,10,33,50,2025-08-08 10:38:46
914,1,19,8.9,10,33,50,2025-08-08 10:38:46
915,1,21,7.6,10,33,50,2025-08-08 10:38:46
916,2,10,8.5,10,34,5,2025-08-08 10:38:46
917,2,11,8.9,10,34,5,2025-08-08 10:38:46
918,2,12,7.9,10,34,5,2025-08-08 10:38:46
919,2,13,8.9,10,34,5,2025-08-08 10:38:46
920,2,14,8.2,10,34,5,2025-08-08 10:38:46
921,2,15,8.9,10,34,5,2025-08-08 10:38:46
922,2,16,8.7,10,34,5,2025-08-08 10:38:46
923,2,17,9.6,10,34,5,2025-08-08 10:38:46
924,2,18,7.9,10,34,5,2025-08-08 10:38:46
925,2,19,8.9,10,34,5,2025-08-08 10:38:46
926,2,21,7.1,10,34,5,2025-08-08 10:38:46
927,3,10,8.4,10,34,20,2025-08-08 10:38:46
928,3,11,8.8,10,34,20,2025-08-08 10:38:46
929,3,12,7.8,10,34,20,2025-08-08 10:38:46
930,3,13,8.9,10,34,20,2025-08-08 10:38:46
931,3,14,8.1,10,34,20,2025-08-08 10:38:46
932,3,15,8.9,10,34,20,2025-08-08 10:38:46
933,3,16,8.6,10,34,20,2025-08-08 10:38:46
934,3,17,9.5,10,34,20,2025-08-08 10:38:46
935,3,18,7.7,10,34,20,2025-08-08 10:38:46
936,3,19,8.9,10,34,20,2025-08-08 10:38:46
937,3,21,6.7,10,34,20,2025-08-08 10:38:46
938,4,10,8.2,10,34,35,2025-08-08 10:38:46
939,4,11,8.6,10,34,35,2025-08-08 10:38:46
940,4,12,7.6,10,34,35,2025-08-08 10:38:46
941,4,13,8.8,10,34,35,2025-08-08 10:38:46
942,4,14,7.9,10,34,35,2025-08-08 10:38:46
943,4,15,8.7,10,34,35,2025-08-08 10:38:46
944,4,16,8.4,10,34,35,2025-08-08 10:38:46
945,4,17,9.4,10,34,35,2025-08-08 10:38:46
946,4,18,7.6,10,34,35,2025-08-08 10:38:46
947,4,19,8.8,10,34,35,2025-08-08 10:38:46
948,4,21,6.3,10,34,35,2025-08-08 10:38:46
949,5,10,8.1,10,34,50,2025-08-08 10:38:46
950,5,11,8.3,10,34,50,2025-08-08 10:38:46
951,5,12,7.4,10,34,50,2025-08-08 10:38:46
952,5,13,8.6,10,34,50,2025-08-08 10:38:46
953,5,14,7.7,10,34,50,2025-08-08 10:38:46
954,5,15,8.5,10,34,50,2025-08-08 10:38:46
955,5,16,8.2,10,34,50,2025-08-08 10:38:46
